# HIP PlxErr
203	0.0588
204	0.0368
205	0.0977
206	0.0534
207	0.0417
208	0.0266
209	0.0373
210	0.6204
211	0.0380
212	0.0797
213	0.0359
214	0.0666
215	0.0380
216	0.0892
217	0.0448
218	0.0326
219	0.0497
220	0.0551
221	0.0370
222	0.0396
223	0.91
224	0.0485
225	0.0522
226	0.0725
227	0.0287
228	0.0512
229	1.52
230	0.0429
231	0.0246
232	0.0871
233	0.0337
234	0.0359
235	0.0297
236	0.0721
237	0.0643
238	0.0638
239	0.0613
240	0.0417
241	0.0484
242	0.0459
243	0.0321
244	0.0740
245	0.0775
246	0.0348
247	0.0578
248	0.0701
249	0.0539
250	0.3135
251	0.0566
253	0.0522
254	0.0811
255	0.0592
256	0.0601
257	0.1536
258	0.0462
259	0.0718
260	0.0303
261	0.0447
262	0.0442
263	0.0927
264	0.0429
265	0.0305
266	0.0622
267	0.76
268	0.0312
269	0.0562
270	0.0289
271	0.0446
272	0.0684
273	0.0560
274	0.38
275	1.87
276	0.3736
277	0.0587
278	0.0398
279	0.0339
280	0.0532
281	0.0414
282	0.0503
283	0.0639
284	0.0223
285	0.0592
286	0.0244
287	0.0758
288	0.0420
289	0.0404
290	0.1113
291	0.0662
292	0.0444
293	0.0347
294	0.0633
295	0.0466
296	0.0637
297	0.0480
298	0.0793
299	0.0605
300	0.0530
301	0.26
302	0.0932
303	0.0468
304	0.0645
305	0.2746
306	1.44
307	0.0398
308	0.0652
309	0.0505
310	0.0389
311	0.0408
312	0.0322
313	0.0733
314	0.0568
315	0.0440
316	0.65
317	0.0479
318	0.0525
319	0.0374
320	0.0440
321	0.0501
322	0.0331
323	0.0410
324	0.0668
325	0.2453
326	0.0568
327	0.0754
328	0.1341
329	0.1124
330	0.0419
331	0.0534
332	0.0616
333	0.1091
334	0.0304
335	0.1148
336	0.0435
337	0.0612
338	0.0382
339	0.0528
340	0.2313
341	0.0556
342	0.0498
343	0.0946
344	0.1695
345	0.0838
346	0.0347
347	0.0440
348	0.0839
349	0.0757
350	0.0244
351	0.0359
352	0.0351
353	0.0906
354	0.0401
355	0.31
356	0.0663
357	0.0381
358	0.0263
359	0.0242
360	0.0359
361	0.0302
362	0.0391
363	0.0439
364	0.0477
365	0.56
366	0.0454
367	0.0284
368	0.1046
369	0.0385
370	0.0240
371	0.0427
372	0.0263
373	0.0589
374	1.42
375	0.0407
376	0.0556
377	0.1152
378	0.0701
379	0.0916
380	0.0574
381	0.0613
382	0.0687
383	0.0847
384	0.0943
385	2.14
386	0.0288
387	0.0500
388	0.0504
389	0.0866
390	0.0372
391	1.23
392	0.0711
393	0.0500
394	0.2306
395	0.1256
396	0.0536
397	0.0361
398	0.54
399	0.0512
400	0.0597
401	0.0478
402	0.0414
403	0.0458
404	0.90
405	0.0451
406	0.0437
407	0.0339
408	0.0414
409	0.0338
410	0.1083
411	0.0357
412	1.28
413	0.0570
414	0.0418
415	0.0527
416	0.0573
417	0.0983
418	0.0770
419	0.0373
420	0.0325
421	0.0352
422	0.0371
423	0.0456
424	0.0556
425	0.0377
426	0.0415
427	0.0472
428	0.0407
429	0.0718
430	0.0430
431	0.0443
432	0.0577
433	0.0591
434	0.0527
435	0.0386
436	0.0325
437	0.0403
438	0.0877
439	0.0600
440	0.0493
441	0.0350
442	0.0809
443	0.53
444	0.0653
445	0.1516
446	0.0270
447	0.0584
448	0.0514
449	0.0402
450	0.0471
451	0.0589
452	0.0537
453	0.0845
454	0.0529
455	6.97
456	0.0498
457	0.0625
458	0.0652
459	0.0274
460	0.0496
461	0.4096
462	0.0512
463	0.0471
464	0.0556
465	0.0315
466	0.0370
467	0.0298
468	0.0279
469	0.0305
470	0.0636
471	0.0287
472	0.0355
473	1.56
474	0.0588
475	0.0385
476	0.1339
477	0.0353
478	0.0437
479	0.0370
480	0.0537
481	0.0483
482	1.68
483	0.0395
484	0.0447
485	0.0598
486	0.0275
487	1.26
488	0.4304
489	0.0627
490	0.0558
491	0.0671
492	0.0568
493	0.0730
494	0.0261
495	1.20
496	0.0417
497	0.71
498	0.0644
499	0.0331
500	0.0356
501	0.0540
502	0.0544
503	0.0553
504	0.0568
505	0.0343
506	0.0477
507	0.0309
508	0.1376
509	0.0552
510	0.93
511	0.0892
512	0.0842
513	0.0995
514	0.0517
515	0.1777
516	0.0469
517	0.0348
518	0.65
519	0.94
520	0.0561
521	0.0702
522	0.37
523	0.0663
524	0.0732
525	0.0316
526	0.0392
527	0.0292
528	0.0427
529	0.0667
530	0.0549
531	0.0889
532	0.0218
533	0.0433
534	0.0269
535	0.0363
536	0.1250
537	0.0506
538	0.0424
539	0.0560
540	0.0368
541	0.0846
542	0.0489
543	0.0676
544	0.0498
545	0.0570
546	0.0469
547	0.0695
548	0.0347
549	0.0260
550	0.0386
551	0.0640
552	0.1265
553	0.0485
554	0.0641
555	0.0406
556	0.1052
557	0.0551
558	0.0347
559	0.1006
560	0.0615
561	0.0289
562	0.0722
563	0.0382
564	0.0476
565	0.0521
566	0.0402
567	0.0433
568	0.0358
569	0.0715
570	0.0411
571	0.0571
572	0.0440
573	0.0390
574	0.0348
575	0.0303
576	0.0432
577	0.0467
578	0.0543
579	0.0484
580	0.0536
581	0.0605
582	0.0304
583	0.0294
584	0.4443
585	0.0631
586	0.0689
587	0.0735
588	0.0903
589	0.0356
590	0.0674
591	0.0435
592	0.0281
593	0.0479
594	0.0314
595	0.0490
596	0.0279
597	0.0328
598	0.0668
599	0.0457
600	0.0808
601	1.29
602	0.1184
603	0.93
604	0.0809
605	0.0364
606	0.0744
607	0.0371
608	1.46
609	0.0603
610	0.0299
611	0.1114
612	0.0336
613	0.0506
614	0.0435
615	0.0552
616	0.0579
617	0.0493
618	1.00
619	0.57
620	0.0583
621	0.0215
622	0.0427
623	0.0395
624	0.0358
625	0.0355
626	0.1657
627	0.0462
628	0.0884
629	0.0693
630	0.0413
631	0.0228
632	0.0332
633	0.0395
634	0.71
635	0.0975
636	0.1370
637	0.1010
638	0.0954
639	0.0547
640	0.0482
641	0.0300
642	0.0777
643	0.0284
644	0.0332
645	2.39
646	0.0527
647	0.0277
648	0.0538
649	0.0546
650	0.0549
651	0.0507
652	0.0500
653	0.0449
654	0.0308
655	0.1301
656	0.0443
657	0.0819
658	0.0687
659	0.0531
660	0.0419
661	0.0314
662	0.0286
663	0.0322
664	0.1391
665	0.0370
666	0.0316
667	0.0547
668	0.0451
669	0.0493
670	0.0611
671	0.0836
673	0.88
674	0.4981
675	0.0692
676	0.0447
677	0.35
678	0.0451
679	0.0534
680	0.0313
681	0.0971
682	0.0582
683	1.44
684	0.0479
685	0.0281
686	0.0459
687	0.0529
688	0.0476
689	0.4565
690	0.0258
691	0.0348
692	0.0500
693	0.0707
694	0.0670
695	0.1157
696	0.1476
697	0.0396
698	0.0237
699	0.0522
700	0.1652
701	0.0436
702	1.16
703	0.1374
704	0.0627
705	0.0650
706	0.0446
707	0.0271
708	0.0801
709	0.0610
710	0.0541
711	0.0526
712	0.0358
713	0.0242
714	0.0366
715	0.0530
716	0.0414
717	0.6650
718	0.0463
719	0.0516
720	0.0586
721	0.5371
722	0.0713
723	0.0291
724	0.0444
725	0.0578
726	0.0433
727	0.0395
728	0.0588
729	0.1299
730	0.5466
731	0.0502
732	0.0529
733	0.0540
734	0.0611
735	0.0845
736	0.0861
737	0.0321
738	0.0468
739	0.0550
740	0.0752
741	0.0642
742	0.0513
743	1.28
744	0.0524
745	0.0452
746	0.38
747	0.0447
748	0.0504
749	0.0503
750	0.0841
751	0.0639
752	0.1326
753	0.0493
754	0.3943
755	0.0298
756	0.0497
757	0.0278
758	0.0464
759	0.0577
760	0.54
761	0.72
762	0.0358
763	0.79
764	0.1269
765	0.2855
766	0.1647
767	0.1821
768	0.85
769	0.1369
770	0.0688
771	0.0624
772	0.0482
773	0.0521
774	0.0362
775	0.0279
776	1.1696
777	0.2726
778	0.0362
779	0.0486
780	0.0468
781	0.1590
782	0.0391
783	0.0547
784	0.0419
785	0.0320
786	0.4779
787	0.2873
788	0.0516
789	0.0713
790	0.0779
791	0.0503
792	0.0590
793	0.0426
794	1.27
795	1.29
796	0.0282
797	0.0688
798	0.0423
799	0.0979
800	0.0462
801	0.0356
802	0.0572
803	0.1019
804	0.0306
805	0.0346
806	0.0797
807	1.01
808	0.0415
809	0.0317
810	0.0725
811	2.08
812	0.0384
813	0.1985
814	0.0835
815	0.0324
816	0.0288
817	1.05
818	0.0546
819	0.0362
820	0.0809
821	0.0686
822	0.0349
823	1.0559
824	0.0452
825	0.0443
826	0.0464
827	0.0561
828	0.0429
829	0.0264
830	0.0415
831	1.58
832	0.0493
833	0.0460
834	0.0326
835	0.0604
836	0.0279
837	0.0410
838	0.0478
839	0.0259
840	0.1339
841	0.28
842	0.0457
843	0.0560
844	0.0368
845	0.0369
846	0.0574
847	0.0572
848	0.0355
849	0.0620
850	0.0568
851	0.0509
852	0.1087
853	1.74
854	0.0564
855	0.0350
856	0.0638
857	0.0572
858	0.0369
859	0.0444
860	0.0391
861	0.0445
862	1.76
863	0.0484
864	0.0803
865	0.46
866	0.0437
867	0.0973
868	0.0938
869	0.0862
870	0.0879
871	0.0299
872	0.0464
873	0.0803
874	0.0404
875	0.0613
876	0.0731
877	0.0291
878	0.0852
879	0.0508
880	0.1578
881	0.0374
882	0.1837
883	0.0335
884	0.0415
885	0.0685
886	0.1007
887	0.0707
888	0.0370
889	0.0436
890	0.0255
891	0.0401
892	0.0725
893	0.1201
894	0.0359
895	0.0532
896	0.0795
897	0.0729
898	0.1253
899	0.0832
900	0.0775
901	0.0396
902	0.0291
903	0.0267
904	0.0529
905	0.0509
906	0.0593
907	0.0502
908	0.0620
909	0.0600
910	0.3324
911	3.76
912	0.0630
913	0.67
914	0.0597
915	0.0912
916	0.4414
917	0.0393
918	0.0286
919	0.0601
920	0.0541
921	0.0690
922	0.0674
923	0.0527
924	1.60
925	0.0755
926	0.0423
927	0.5833
928	0.0638
929	0.0273
930	0.1128
931	1.22
932	0.0566
933	0.0517
934	0.0294
935	0.0469
936	0.2546
937	0.1776
938	0.0312
939	0.0392
940	0.0570
941	0.0378
942	0.0370
943	0.0675
944	0.0493
945	0.77
946	0.0462
947	0.2390
948	0.0475
949	0.0374
950	0.1565
951	0.0309
952	0.1344
953	0.1813
954	0.0570
955	0.0425
956	0.80
957	0.62
958	0.0333
959	0.0353
960	0.0513
961	0.1136
962	0.0524
963	0.0428
964	0.0589
965	0.0201
966	0.0387
967	0.0534
968	0.0686
969	0.0447
970	0.0251
971	0.0706
972	0.0615
973	0.0522
974	0.0469
975	0.61
976	0.0610
977	0.0548
978	0.0456
979	0.0324
980	0.0584
981	0.54
982	0.0414
983	0.2176
984	0.1969
985	0.0849
986	0.0433
987	0.0581
988	0.0618
989	0.0465
990	0.0318
991	0.0326
992	0.0275
993	0.0531
994	0.0296
995	0.0638
996	0.0550
997	0.0306
998	0.0655
999	0.2013
1000	0.0783
1001	0.9419
1002	0.0292
1003	0.0556
1004	0.0541
1005	1.02
1006	0.0521
1007	0.0340
1008	0.0574
1009	0.0573
1010	0.0299
1011	0.0465
1012	0.0734
1013	0.0451
1014	0.0476
1015	0.1250
1016	0.0296
1017	0.0377
1018	0.0557
1019	0.0492
1020	0.0632
1021	0.0244
1022	0.1128
1023	0.0327
1024	0.0638
1025	0.0425
1026	0.0386
1027	0.0797
1028	0.0529
1029	0.0369
1030	0.0715
1031	0.0263
1032	0.0536
1033	0.0645
1034	0.0581
1035	0.0589
1036	0.0294
1037	0.0455
1038	0.0991
1039	0.0424
1040	0.7666
1041	0.0289
1042	0.0370
1043	0.0496
1044	0.0388
1045	0.0497
1046	0.0420
1047	0.0486
1048	0.0643
1049	0.0399
1050	0.0517
1051	0.0494
1052	0.0233
1053	0.0620
1054	0.0449
1055	0.1164
1056	0.0600
1057	0.0558
1058	0.0628
1059	2.05
1060	0.0424
1061	0.0537
1062	0.0546
1063	0.0303
1064	0.0473
1065	0.0517
1066	0.0646
1067	0.53
1068	6.05
1069	0.0473
1070	0.0545
1071	0.0778
1072	0.0490
1073	0.0866
1074	0.1043
1075	0.0652
1076	0.7533
1077	0.0298
1078	0.0542
1079	0.0438
1080	0.0293
1081	0.0327
1083	2.30
1084	0.0399
1085	0.0379
1086	0.0858
1087	0.0683
1088	0.0620
1089	0.0536
1090	0.0591
1091	0.0276
1092	0.0270
1093	0.0404
1094	0.0421
1095	1.18
1096	0.1904
1097	0.0363
1098	0.82
1099	0.0907
1100	0.0496
1101	0.0394
1102	0.0511
1103	0.0774
1104	0.0466
1105	0.0351
1106	0.0400
1107	0.0577
1108	0.0575
1109	0.0577
1110	0.0685
1111	0.0243
1112	0.0458
1113	0.0244
1114	0.1595
1115	0.0757
1116	0.0278
1117	0.0423
1118	0.0746
1119	0.0498
1120	0.0624
1121	0.1114
1122	0.0486
1123	0.0804
1124	0.0722
1125	0.1108
1126	0.0345
1127	0.0831
1128	0.0534
1129	0.0471
1130	0.0638
1131	0.0423
1132	0.0370
1133	0.0508
1134	0.0564
1135	0.0856
1136	0.0461
1137	0.0735
1138	0.0648
1139	0.0334
1140	0.0276
1141	0.0631
1142	0.0353
1143	0.0560
1144	0.3515
1145	0.0484
1146	0.0469
1147	0.0408
1148	0.5651
1149	0.0834
1150	0.0413
1151	0.0755
1152	0.0802
1153	0.0484
1154	0.0420
1155	0.0345
1156	0.1347
1157	0.0652
1158	0.30
1159	0.0274
1160	0.0452
1161	0.1382
1162	0.0325
1163	0.0519
1164	0.0328
1165	0.0374
1166	0.0536
1167	0.98
1168	0.22
1169	0.0475
1170	0.28
1171	0.0474
1172	0.0392
1173	0.0453
1174	0.0709
1175	0.0606
1176	0.0453
1177	0.90
1178	0.0507
1179	0.0541
1180	0.0356
1181	0.0447
1182	0.0377
1183	0.0497
1184	0.0317
1185	0.1673
1186	0.0448
1187	0.0427
1188	0.0549
1189	0.0799
1190	0.94
1191	0.1113
1192	0.1169
1193	0.0861
1194	0.83
1195	0.0920
1196	0.1687
1197	0.1322
1198	0.0506
1199	0.0559
1200	0.0326
1201	0.0511
1202	0.0334
1203	0.0482
1204	0.0565
1205	0.0388
1206	0.0302
1207	0.0399
1208	0.0549
1209	0.0357
1210	0.0877
1211	0.0471
1212	0.0324
1213	0.0301
1214	0.1288
1215	0.0654
1216	0.92
1217	0.0297
1218	0.0502
1219	0.0795
1220	0.0583
1221	0.0571
1222	0.0278
1223	0.0445
1224	0.0392
1225	0.0423
1226	0.0747
1227	0.0305
1228	0.0844
1229	0.0509
1230	0.0642
1231	0.0566
1232	0.1671
1233	0.53
1234	0.2289
1235	0.0282
1236	0.4765
1237	0.0575
1238	0.0541
1239	0.0440
1240	0.0308
1241	0.0930
1242	9.41
1243	0.0381
1244	1.34
1245	0.0744
1246	0.0278
1247	0.0525
1248	1.70
1249	0.0519
1250	0.0312
1251	0.0465
1252	0.0637
1253	0.0803
1254	0.0482
1255	0.0712
1256	0.0397
1257	0.1157
1258	0.0354
1259	0.0363
1260	0.0985
1261	0.0660
1262	0.0388
1263	0.0397
1264	0.0789
1265	0.92
1266	0.0480
1267	0.0334
1268	0.0322
1269	0.1527
1270	0.0323
1271	0.0452
1272	0.0764
1273	0.0509
1274	0.0691
1275	0.0516
1276	0.4883
1277	0.0622
1278	0.0317
1279	0.0359
1280	0.0459
1281	1.23
1282	0.1078
1283	0.0315
1284	0.0367
1285	0.0509
1286	0.0989
1287	0.0422
1288	0.1531
1289	0.0564
1290	0.0549
1291	0.0340
1292	0.0235
1293	0.0324
1294	0.1191
1295	0.1007
1296	0.52
1297	0.0606
1298	0.0407
1299	0.0387
1300	0.0246
1301	0.0556
1302	0.0606
1303	1.04
1304	0.0450
1305	0.0528
1306	0.8036
1307	0.0456
1308	0.1286
1309	0.0702
1310	0.0619
1311	0.0361
1312	0.0307
1313	0.0290
1314	0.0330
1315	0.0585
1316	0.0444
1317	0.0649
1318	0.0618
1319	0.2304
1320	0.0671
1321	0.0536
1322	0.0442
1323	0.0449
1324	0.0632
1325	0.1188
1326	0.1019
1327	0.0349
1328	0.0496
1329	0.78
1330	0.0484
1331	0.0707
1332	0.0425
1333	0.56
1334	0.0507
1335	0.0438
1336	0.8344
1337	0.0746
1338	0.0386
1339	0.1750
1340	0.0833
1341	0.1105
1342	0.0237
1343	0.0814
1344	0.0469
1345	0.0341
1346	0.0496
1347	0.0515
1348	0.0872
1349	0.4057
1350	0.0493
1351	0.0694
1352	0.0970
1353	0.0434
1354	0.0955
1355	0.0408
1356	0.0257
1357	0.2090
1358	1.32
1359	0.0303
1360	0.0712
1361	0.0549
1362	0.0509
1363	0.0418
1364	0.1295
1365	0.1889
1366	0.96
1367	0.0556
1368	0.0566
1369	0.0658
1370	0.0508
1371	0.0687
1372	0.0891
1373	0.0583
1374	0.0634
1375	0.0309
1376	0.1226
1377	0.0741
1378	0.0911
1379	0.0670
1380	0.0617
1381	0.0511
1382	0.0377
1383	0.0444
1384	0.0523
1385	0.0437
1386	0.0400
1387	0.0221
1388	0.0524
1389	2.30
1390	0.3065
1391	0.0336
1392	0.9434
1393	0.0960
1394	0.0312
1395	0.0387
1396	0.0485
1397	0.99
1398	0.0371
1399	0.1406
1400	0.0455
1401	0.0530
1402	0.0557
1403	0.0479
1404	0.0287
1405	0.0283
1406	0.0472
1407	0.1844
1408	0.0293
1409	0.0727
1410	0.1028
1411	0.0400
1412	0.1046
1413	0.0515
1414	0.0397
1415	0.0984
1416	0.0760
1417	1.78
1418	0.0421
1419	0.0272
1420	0.2100
1421	0.0419
1422	0.0531
1423	0.0521
1424	0.0575
1425	0.0277
1426	0.0383
1427	0.0600
1428	0.0399
1429	0.1340
1430	0.0304
1431	0.0762
1432	0.0544
1433	0.0608
1434	0.0496
1435	0.0862
1436	0.0523
1437	0.0511
1438	0.0444
1439	0.0723
1440	0.0794
1441	0.2825
1442	0.0494
1443	0.0590
1444	0.0519
1445	0.0404
1446	0.0886
1447	0.0613
1448	0.0875
1449	0.0451
1450	0.0419
1451	0.0325
1452	0.0219
1453	0.0597
1454	0.0258
1455	0.0530
1456	0.0403
1457	0.0330
1458	0.0287
1459	0.0389
1460	0.1421
1461	0.62
1462	0.0394
1463	0.0950
1464	0.78
1465	0.1468
1466	0.0317
1467	0.0582
1468	0.0565
1469	0.0432
1470	0.0687
1471	0.2004
1472	0.0272
1473	0.21
1474	0.0394
1475	0.0429
1476	0.0525
1477	0.0452
1478	0.0472
1479	0.0297
1480	0.0681
1481	0.0297
1482	1.10
1483	0.0298
1484	0.0380
1485	0.0402
1486	0.0326
1487	0.0846
1488	0.77
1489	0.0636
1490	0.0448
1491	0.0494
1492	0.0417
1493	0.0992
1494	0.0500
1495	0.0500
1496	0.0660
1497	0.1012
1498	0.0445
1499	0.0557
1500	0.0628
1501	0.0689
1502	0.0392
1503	1.52
1504	0.0324
1505	0.0293
1506	0.0600
1507	0.0384
1508	0.0274
1509	0.0560
1510	0.0313
1511	0.0877
1512	0.1393
1513	0.0401
1514	0.0559
1515	0.0471
1516	2.45
1517	0.0614
1518	0.0245
1519	0.0467
1520	0.0310
1521	0.0745
1522	0.0291
1523	0.0409
1524	0.0589
1525	0.0606
1526	0.0329
1527	0.0458
1528	0.0745
1529	0.0491
1530	0.0529
1531	0.24
1532	0.0563
1533	0.0300
1534	0.0481
1535	0.0673
1536	0.0269
1537	0.0559
1538	0.0623
1539	0.0476
1540	0.0290
1541	0.1352
1542	0.0400
1543	1.00
1544	1.03
1545	0.0531
1546	0.0400
1547	0.0753
1548	0.0378
1549	0.0220
1550	0.0332
1551	0.0505
1552	0.0500
1553	0.0603
1554	0.1243
1555	0.0309
1556	0.0457
1557	0.0355
1558	0.0297
1559	0.0477
1560	0.0260
1561	0.0431
1562	0.18
1563	0.0860
1564	0.0301
1565	0.0867
1566	0.0611
1567	0.0388
1568	0.0519
1570	0.0380
1571	0.0277
1572	0.0290
1573	0.0673
1574	0.0340
1575	0.0395
1576	0.0678
1577	0.0461
1578	0.0503
1579	0.0462
1580	0.0299
1581	0.0684
1582	0.0348
1583	0.0570
1584	0.0461
1585	0.0472
1586	0.0376
1587	0.0521
1588	0.0725
1589	0.0738
1590	0.0295
1591	0.0855
1592	0.0393
1593	0.0636
1594	0.0396
1595	0.0539
1596	0.0434
1597	0.0582
1598	0.0405
1599	0.16
1600	0.0537
1601	0.0555
1602	0.0775
1603	0.0715
1604	0.0540
1605	0.0374
1606	0.7719
1607	0.0589
1608	0.0466
1609	0.0494
1610	1.43
1611	0.0461
1612	0.0969
1613	0.0299
1614	0.0614
1615	0.0523
1616	0.2416
1617	0.1559
1618	0.0757
1619	0.0492
1620	0.0632
1621	0.0481
1622	0.0581
1623	0.0363
1624	0.0331
1625	0.8731
1626	0.0802
1627	0.0438
1628	0.0487
1629	0.0366
1630	0.1069
1631	0.0453
1632	0.0408
1633	0.0343
1634	0.0493
1635	0.0661
1636	0.0561
1637	0.0341
1638	0.1013
1639	0.0486
1640	0.0471
1641	0.0480
1642	0.4719
1643	0.0658
1644	0.1622
1645	0.1615
1646	1.03
1647	0.0990
1648	0.0355
1649	0.0523
1650	0.0500
1651	0.0321
1652	0.0788
1653	0.0566
1654	0.3136
1655	0.0550
1656	0.0442
1657	0.1383
1658	0.0466
1659	0.1674
1660	0.0559
1661	0.0640
1662	0.0536
1663	0.0479
1664	0.0476
1665	0.1090
1666	0.0487
1667	0.0584
1668	0.0435
1669	1.01
1670	0.75
1671	0.0808
1672	0.0314
1673	0.0328
1674	0.96
1675	0.0734
1676	0.1926
1677	0.0758
1678	0.0582
1679	0.0890
1680	0.0442
1681	0.0387
1682	0.0633
1683	0.0289
1684	0.0440
1685	0.0437
1686	0.1179
1687	0.0477
1688	0.0503
1689	0.0604
1690	0.0462
1691	0.0649
1692	0.0489
1693	0.2213
1694	0.0418
1695	0.2281
1696	0.0315
1697	0.0327
1698	0.0597
1699	1.14
1700	0.77
1701	0.0494
1702	0.0513
1703	0.0839
1704	0.0592
1705	1.76
1706	0.1165
1707	0.0310
1708	0.1287
1709	0.0503
1710	0.0778
1711	0.0754
1712	0.0548
1713	0.0417
1714	0.0414
1715	0.0404
1716	0.0464
1717	0.0365
1718	0.0453
1719	0.0284
1720	0.1023
1721	0.0589
1722	0.0521
1723	0.0512
1724	0.0225
1725	0.1352
1726	0.0294
1727	0.0315
1728	0.47
1729	0.0601
1730	0.0390
1731	0.0474
1732	0.78
1733	0.1047
1734	0.0379
1735	0.0421
1736	0.0534
1737	0.0433
1738	0.0587
1739	0.0616
1740	0.0676
1741	0.0465
1742	0.0993
1743	0.4732
1744	0.0458
1745	0.0454
1746	0.0682
1747	0.5622
1748	0.0334
1749	0.0581
1750	0.1121
1751	0.0260
1752	0.0651
1753	0.0463
1754	0.0686
1755	0.0578
1756	0.0245
1757	0.0578
1758	0.0352
1759	0.0621
1760	0.0444
1761	0.0336
1762	0.0406
1763	0.0610
1764	0.0391
1765	0.0712
1766	0.0323
1767	0.0557
1768	0.3435
1769	0.0390
1770	0.0763
1771	0.0989
1772	0.0633
1773	0.0358
1774	0.0384
1775	0.0255
1776	0.0259
1777	0.0384
1778	0.3793
1779	0.0307
1780	0.0622
1781	0.0847
1782	0.0342
1783	0.0630
1784	0.0550
1785	0.0491
1786	0.0516
1787	0.0575
1788	0.0363
1789	0.0484
1790	0.0267
1791	0.0462
1792	0.1098
1793	0.0345
1794	0.0372
1795	0.0527
1796	0.0894
1797	0.0450
1798	0.0696
1799	0.0609
1800	0.0354
1801	0.0239
1802	0.0238
1803	0.0508
1804	0.0478
1805	0.1148
1806	0.0245
1807	0.0287
1808	0.2672
1809	0.1055
1810	0.1910
1811	0.0459
1812	0.0587
1813	0.0562
1814	0.0380
1815	0.0645
1816	0.0611
1817	0.0261
1818	0.0481
1819	0.0544
1820	0.0290
1821	0.1069
1822	0.0888
1823	0.2829
1824	0.0348
1825	0.0686
1826	0.0674
1827	0.0385
1828	0.0270
1829	0.0687
1830	0.1030
1831	0.0651
1832	0.0568
1833	0.0494
1834	0.2439
1835	0.0312
1836	0.0529
1837	0.0551
1838	1.18
1839	0.0482
1840	0.0375
1841	0.0453
1842	0.0512
1843	0.0543
1844	0.0367
1845	0.1074
1846	2.31
1847	4.17
1848	0.0543
1849	0.0657
1850	0.0306
1851	0.0456
1852	0.0472
1853	0.0641
1854	0.0493
1855	0.0925
1856	0.0338
1857	0.0517
1858	0.0792
1859	0.0428
1860	0.0209
1861	0.0493
1862	0.0275
1863	0.0696
1864	0.0463
1865	0.1133
1866	0.0400
1867	0.0964
1868	0.0397
1869	0.0594
1870	0.0519
1871	0.0409
1872	2.49
1873	0.0604
1874	0.0575
1875	0.0333
1876	0.0271
1877	0.0398
1878	0.1636
1879	0.0620
1880	0.0288
1881	0.0455
1882	0.0654
1883	0.0297
1884	0.0514
1885	0.0346
1886	0.1488
1887	0.0650
1888	0.0481
1889	0.0573
1890	0.0617
1891	0.0688
1892	0.0625
1893	0.0512
